,hour,load_roll_mean_1d,load_lag24,load_roll_std_1d,temp3,dayofy,temp_gradient,temp2,load_roll_mean_2d,temp1,load
2015-11-06 04:00:00,4,74873.83333333333,59718.0,7904.775010778233,48.2,310.0,0.9000000000000021,48.1,74057.33333333333,46.4,61804.0
2015-11-06 05:00:00,5,74933.70833333333,61525.0,7804.068462245527,48.2,310.0,0.9000000000000021,48.1,74092.97916666667,46.4,62962.0
2015-11-06 06:00:00,6,74974.58333333333,66386.0,7759.795503338514,48.2,310.0,0.9000000000000021,48.1,74119.22916666667,46.4,67367.0
2015-11-06 07:00:00,7,74996.875,72791.0,7754.016262627799,48.2,310.0,0.9000000000000021,48.1,74143.3125,46.4,73326.0
2015-11-06 08:00:00,8,75015.875,75407.0,7755.623414589084,48.2,310.0,0.9000000000000021,48.1,74172.8125,46.4,75863.0
2015-11-06 09:00:00,9,75024.66666666667,76768.0,7757.815238543111,48.2,310.0,0.9000000000000021,48.1,74201.35416666667,46.4,76979.0
2015-11-06 10:00:00,10,75029.04166666667,78076.0,7759.640239751564,48.2,310.0,0.9000000000000021,48.1,74227.91666666667,46.4,78181.0
2015-11-06 11:00:00,11,75007.45833333333,79368.0,7747.758065510052,48.2,310.0,0.9000000000000021,48.1,74246.5,46.4,78850.0
2015-11-06 12:00:00,12,74955.45833333333,80364.0,7714.359975026107,48.2,310.0,0.9000000000000021,48.1,74256.4375,46.4,79116.0
2015-11-06 13:00:00,13,74870.70833333333,81097.0,7654.89905354323,48.2,310.0,0.9000000000000021,48.1,74252.5625,46.4,79063.0
2015-11-06 14:00:00,14,74768.41666666667,81660.0,7576.228572585938,48.2,310.0,0.9000000000000021,48.1,74239.1875,46.4,79205.0
2015-11-06 15:00:00,15,74638.5,81522.0,7481.525082844212,48.2,310.0,0.9000000000000021,48.1,74209.27083333333,46.4,78404.0
2015-11-06 16:00:00,16,74503.16666666667,80971.0,7390.82282097361,48.2,310.0,0.9000000000000021,48.1,74176.625,46.4,77723.0
2015-11-06 17:00:00,17,74350.66666666667,81885.0,7268.635585539577,48.2,310.0,0.9000000000000021,48.1,74143.4375,46.4,78225.0
2015-11-06 18:00:00,18,74194.25,84314.0,7082.928270942353,48.2,310.0,0.9000000000000021,48.1,74096.95833333333,46.4,80560.0
2015-11-06 19:00:00,19,74008.83333333333,84474.0,6856.76022284821,48.2,310.0,0.9000000000000021,48.1,74030.9375,46.4,80024.0
2015-11-06 20:00:00,20,73833.58333333333,82680.0,6676.891289897706,48.2,310.0,0.9000000000000021,48.1,73974.0625,46.4,78474.0
2015-11-06 21:00:00,21,73673.04166666667,80100.0,6565.053107366823,48.2,310.0,0.9000000000000021,48.1,73932.60416666667,46.4,76247.0
2015-11-06 22:00:00,22,73557.25,76107.0,6544.733456891104,48.2,310.0,0.9000000000000021,48.1,73912.83333333333,46.4,73328.0
2015-11-06 23:00:00,23,73471.29166666667,71788.0,6582.420233366593,43.7,310.0,-0.1499999999999985,40.1,73919.79166666667,44.0,69725.0
2015-11-07 00:00:00,0,73394.375,67763.0,6662.323108428302,43.7,311.0,-0.1499999999999985,40.1,73935.91666666667,44.0,65917.0
2015-11-07 01:00:00,1,73332.0,64936.0,6751.369072109517,43.7,311.0,-0.1499999999999985,40.1,73958.72916666667,44.0,63439.0
2015-11-07 02:00:00,2,73264.41666666667,63074.0,6865.670288799459,43.7,311.0,-0.1499999999999985,40.1,73975.95833333333,44.0,61452.0
2015-11-07 03:00:00,3,73196.25,62112.0,6988.240241571836,43.7,311.0,-0.1499999999999985,40.1,73991.58333333333,44.0,60476.0
2015-11-07 04:00:00,4,73131.41666666667,61804.0,7104.773275560061,43.7,311.0,-0.1499999999999985,40.1,74002.625,44.0,60248.0
2015-11-07 05:00:00,5,73053.875,62962.0,7229.646273821167,43.7,311.0,-0.1499999999999985,40.1,73993.79166666667,44.0,61101.0
2015-11-07 06:00:00,6,72881.33333333333,67367.0,7418.224167353846,43.7,311.0,-0.1499999999999985,40.1,73927.95833333333,44.0,63226.0
2015-11-07 07:00:00,7,72561.20833333333,73326.0,7562.5719283926755,43.7,311.0,-0.1499999999999985,40.1,73779.04166666667,44.0,65643.0
2015-11-07 08:00:00,8,72218.70833333333,75863.0,7592.613575788223,43.7,311.0,-0.1499999999999985,40.1,73617.29166666667,44.0,67643.0
2015-11-07 09:00:00,9,71918.91666666667,76979.0,7538.3350365449,43.7,311.0,-0.1499999999999985,40.1,73471.79166666667,44.0,69784.0
2015-11-07 10:00:00,10,71619.79166666667,78181.0,7420.561967347494,43.7,311.0,-0.1499999999999985,40.1,73324.41666666667,44.0,71002.0
2015-11-07 11:00:00,11,71296.70833333333,78850.0,7259.124018773892,43.7,311.0,-0.1499999999999985,40.1,73152.08333333333,44.0,71096.0
2015-11-07 12:00:00,12,70947.25,79116.0,7065.631263531001,43.7,311.0,-0.1499999999999985,40.1,72951.35416666667,44.0,70729.0
2015-11-07 13:00:00,13,70563.91666666667,79063.0,6852.533240988596,43.7,311.0,-0.1499999999999985,40.1,72717.3125,44.0,69863.0
2015-11-07 14:00:00,14,70141.125,79205.0,6604.758721279514,43.7,311.0,-0.1499999999999985,40.1,72454.77083333333,44.0,69058.0
2015-11-07 15:00:00,15,69725.58333333333,78404.0,6371.916972608078,43.7,311.0,-0.1499999999999985,40.1,72182.04166666667,44.0,68431.0
2015-11-07 16:00:00,16,69327.79166666667,77723.0,6144.900020266569,43.7,311.0,-0.1499999999999985,40.1,71915.47916666667,44.0,68176.0
2015-11-07 17:00:00,17,68978.91666666667,78225.0,5848.33183883369,43.7,311.0,-0.1499999999999985,40.1,71664.79166666667,44.0,69852.0
2015-11-07 18:00:00,18,68700.58333333333,80560.0,5416.193600971354,43.7,311.0,-0.1499999999999985,40.1,71447.41666666667,44.0,73880.0
2015-11-07 19:00:00,19,68462.83333333333,80024.0,5007.33169129842,43.7,311.0,-0.1499999999999985,40.1,71235.83333333333,44.0,74318.0
2015-11-07 20:00:00,20,68241.75,78474.0,4650.52401208418,43.7,311.0,-0.1499999999999985,40.1,71037.66666666667,44.0,73168.0
2015-11-07 21:00:00,21,68048.20833333333,76247.0,4392.374043422761,43.7,311.0,-0.1499999999999985,40.1,70860.625,44.0,71602.0
2015-11-07 22:00:00,22,67884.45833333333,73328.0,4258.189265907597,43.7,311.0,-0.1499999999999985,40.1,70720.85416666667,44.0,69398.0
2015-11-07 23:00:00,23,67745.16666666667,69725.0,4250.034165252385,44.9,311.0,-0.6000000000000014,41.8,70608.22916666667,46.1,66382.0
2015-11-08 00:00:00,0,67682.16666666667,65917.0,4289.3368461483215,44.9,312.0,-0.6000000000000014,41.8,70538.27083333333,46.1,64405.0
2015-11-08 01:00:00,1,67652.91666666667,63439.0,4321.800751064256,44.9,312.0,-0.6000000000000014,41.8,70492.45833333333,46.1,62737.0
2015-11-08 02:00:00,2,67648.83333333333,61452.0,4327.956156521128,44.9,312.0,-0.6000000000000014,41.8,70456.625,46.1,61354.0
2015-11-08 03:00:00,3,67655.66666666667,60476.0,4316.252346521932,44.9,312.0,-0.6000000000000014,41.8,70425.95833333333,46.1,60640.0
2015-11-08 04:00:00,4,67670.79166666667,60248.0,4289.720280526507,44.9,312.0,-0.6000000000000014,41.8,70401.10416666667,46.1,60611.0
2015-11-08 05:00:00,5,67657.75,61101.0,4310.985353420585,44.9,312.0,-0.6000000000000014,41.8,70355.8125,46.1,60788.0
2015-11-08 06:00:00,6,67596.5,63226.0,4386.470731496612,44.9,312.0,-0.6000000000000014,41.8,70238.91666666667,46.1,61756.0
2015-11-08 07:00:00,7,67509.0,65643.0,4447.651241411922,44.9,312.0,-0.6000000000000014,41.8,70035.10416666667,46.1,63543.0
2015-11-08 08:00:00,8,67414.08333333333,67643.0,4468.923592961267,44.9,312.0,-0.6000000000000014,41.8,69816.39583333333,46.1,65365.0
2015-11-08 09:00:00,9,67307.75,69784.0,4440.351937189523,44.9,312.0,-0.6000000000000014,41.8,69613.33333333333,46.1,67232.0
2015-11-08 10:00:00,10,67170.41666666667,71002.0,4371.564001459487,44.9,312.0,-0.6000000000000014,41.8,69395.10416666667,46.1,67706.0
2015-11-08 11:00:00,11,67012.58333333333,71096.0,4291.315820471679,44.9,312.0,-0.6000000000000014,41.8,69154.64583333333,46.1,67308.0
2015-11-08 12:00:00,12,66856.58333333333,70729.0,4217.762377260085,44.9,312.0,-0.6000000000000014,41.8,68901.91666666667,46.1,66985.0
2015-11-08 13:00:00,13,66724.58333333333,69863.0,4168.871914109156,44.9,312.0,-0.6000000000000014,41.8,68644.25,46.1,66695.0
2015-11-08 14:00:00,14,66597.91666666667,69058.0,4140.981294298067,44.9,312.0,-0.6000000000000014,41.8,68369.52083333333,46.1,66018.0
2015-11-08 15:00:00,15,66477.83333333333,68431.0,4127.277507413919,44.9,312.0,-0.6000000000000014,41.8,68101.70833333333,46.1,65549.0
2015-11-08 16:00:00,16,66382.625,68176.0,4112.730520170056,44.9,312.0,-0.6000000000000014,41.8,67855.20833333333,46.1,65891.0
2015-11-08 17:00:00,17,66324.70833333333,69852.0,4071.328364352215,44.9,312.0,-0.6000000000000014,41.8,67651.8125,46.1,68462.0
2015-11-08 18:00:00,18,66326.79166666667,73880.0,4075.373346240617,44.9,312.0,-0.6000000000000014,41.8,67513.6875,46.1,73930.0
2015-11-08 19:00:00,19,66367.70833333333,74318.0,4163.079122574255,44.9,312.0,-0.6000000000000014,41.8,67415.27083333333,46.1,75300.0
2015-11-08 20:00:00,20,66432.08333333333,73168.0,4283.0236466762,44.9,312.0,-0.6000000000000014,41.8,67336.91666666667,46.1,74713.0
2015-11-08 21:00:00,21,66480.16666666667,71602.0,4349.548209090784,44.9,312.0,-0.6000000000000014,41.8,67264.1875,46.1,72756.0
2015-11-08 22:00:00,22,66507.41666666667,69398.0,4370.62089825328,44.9,312.0,-0.6000000000000014,41.8,67195.9375,46.1,70052.0
2015-11-08 23:00:00,23,66532.33333333333,66382.0,4371.579295431834,46.1,312.0,-1.3999999999999986,44.9,67138.75,48.9,66980.0
2015-11-09 00:00:00,0,66544.625,64405.0,4365.748601703637,46.1,313.0,-1.3999999999999986,44.9,67113.39583333333,48.9,64700.0
2015-11-09 01:00:00,1,66571.79166666667,62737.0,4342.994098238589,46.1,313.0,-1.3999999999999986,44.9,67112.35416666667,48.9,63389.0
2015-11-09 02:00:00,2,66629.29166666667,61354.0,4279.580906740189,46.1,313.0,-1.3999999999999986,44.9,67139.0625,48.9,62734.0
2015-11-09 03:00:00,3,66713.29166666667,60640.0,4175.429063913061,46.1,313.0,-1.3999999999999986,44.9,67184.47916666667,48.9,62656.0
2015-11-09 04:00:00,4,66820.5,60611.0,4042.862040470473,46.1,313.0,-1.3999999999999986,44.9,67245.64583333333,48.9,63184.0
2015-11-09 05:00:00,5,66996.54166666667,60788.0,3856.4519284525454,46.1,313.0,-1.3999999999999986,44.9,67327.14583333333,48.9,65013.0
2015-11-09 06:00:00,6,67363.91666666667,61756.0,3754.126574929988,46.1,313.0,-1.3999999999999986,44.9,67480.20833333333,48.9,70573.0
2015-11-09 07:00:00,7,67932.375,63543.0,4161.250677513003,46.1,313.0,-1.3999999999999986,44.9,67720.6875,48.9,77186.0
2015-11-09 08:00:00,8,68510.91666666667,65365.0,4716.909156722091,46.1,313.0,-1.3999999999999986,44.9,67962.5,48.9,79250.0
2015-11-09 09:00:00,9,68997.83333333333,67232.0,5161.369818741132,46.1,313.0,-1.3999999999999986,44.9,68152.79166666667,48.9,78918.0
2015-11-09 10:00:00,10,69439.20833333333,67706.0,5488.6498140081385,46.1,313.0,-1.3999999999999986,44.9,68304.8125,48.9,78299.0
2015-11-09 11:00:00,11,69882.16666666667,67308.0,5732.730912066177,46.1,313.0,-1.3999999999999986,44.9,68447.375,48.9,77939.0
2015-11-09 12:00:00,12,70316.08333333333,66985.0,5895.713571274187,46.1,313.0,-1.3999999999999986,44.9,68586.33333333333,48.9,77399.0
2015-11-09 13:00:00,13,70738.5,66695.0,5987.460026190654,46.1,313.0,-1.3999999999999986,44.9,68731.54166666667,48.9,76833.0
2015-11-09 14:00:00,14,71177.25,66018.0,6012.269037416255,46.1,313.0,-1.3999999999999986,44.9,68887.58333333333,48.9,76548.0
2015-11-09 15:00:00,15,71606.625,65549.0,5960.594512314221,46.1,313.0,-1.3999999999999986,44.9,69042.22916666667,48.9,75854.0
2015-11-09 16:00:00,16,72015.625,65891.0,5887.6796995572,46.1,313.0,-1.3999999999999986,44.9,69199.125,48.9,75707.0
2015-11-09 17:00:00,17,72371.79166666667,68462.0,5921.812222470491,46.1,313.0,-1.3999999999999986,44.9,69348.25,48.9,77010.0
2015-11-09 18:00:00,18,72663.08333333333,73930.0,6168.592644206394,46.1,313.0,-1.3999999999999986,44.9,69494.9375,48.9,80921.0
2015-11-09 19:00:00,19,72939.83333333333,75300.0,6435.270006610687,46.1,313.0,-1.3999999999999986,44.9,69653.77083333333,48.9,81942.0
2015-11-09 20:00:00,20,73188.58333333333,74713.0,6619.534903646301,46.1,313.0,-1.3999999999999986,44.9,69810.33333333333,48.9,80683.0
2015-11-09 21:00:00,21,73432.0,72756.0,6709.733986822787,46.1,313.0,-1.3999999999999986,44.9,69956.08333333333,48.9,78598.0
2015-11-09 22:00:00,22,73640.91666666667,70052.0,6677.9007435414405,46.1,313.0,-1.3999999999999986,44.9,70074.16666666667,48.9,75066.0
2015-11-09 23:00:00,23,73806.08333333333,66980.0,6553.860693725884,47.1,313.0,-2.3000000000000007,45.7,70169.20833333333,51.7,70944.0
2015-11-10 00:00:00,0,73922.5,64700.0,6408.274013031775,47.1,314.0,-2.3000000000000007,45.7,70233.5625,51.7,67494.0
2015-11-10 01:00:00,1,73999.41666666667,63389.0,6286.263457224375,47.1,314.0,-2.3000000000000007,45.7,70285.60416666667,51.7,65235.0
2015-11-10 02:00:00,2,74059.79166666667,62734.0,6179.413332075667,47.1,314.0,-2.3000000000000007,45.7,70344.54166666667,51.7,64183.0
2015-11-10 03:00:00,3,74089.16666666667,62656.0,6124.275997435527,47.1,314.0,-2.3000000000000007,45.7,70401.22916666667,51.7,63361.0
2015-11-10 04:00:00,4,74103.95833333333,63184.0,6097.160796699427,47.1,314.0,-2.3000000000000007,45.7,70462.22916666667,51.7,63539.0
2015-11-10 05:00:00,5,74115.125,65013.0,6080.008519106085,47.1,314.0,-2.3000000000000007,45.7,70555.83333333333,51.7,65281.0
2015-11-10 06:00:00,6,74107.41666666667,70573.0,6084.809910337283,47.1,314.0,-2.3000000000000007,45.7,70735.66666666667,51.7,70388.0
2015-11-10 07:00:00,7,74098.58333333333,77186.0,6080.298619073962,47.1,314.0,-2.3000000000000007,45.7,71015.47916666667,51.7,76974.0
2015-11-10 08:00:00,8,74073.45833333333,79250.0,6059.296020089238,47.1,314.0,-2.3000000000000007,45.7,71292.1875,51.7,78647.0
2015-11-10 09:00:00,9,74060.54166666667,78918.0,6048.841247130093,47.1,314.0,-2.3000000000000007,45.7,71529.1875,51.7,78608.0
2015-11-10 10:00:00,10,74057.75,78299.0,6046.81518221265,47.1,314.0,-2.3000000000000007,45.7,71748.47916666667,51.7,78232.0
2015-11-10 11:00:00,11,74052.79166666667,77939.0,6043.542122754178,47.1,314.0,-2.3000000000000007,45.7,71967.47916666667,51.7,77820.0
2015-11-10 12:00:00,12,74047.95833333333,77399.0,6040.795394498951,47.1,314.0,-2.3000000000000007,45.7,72182.02083333333,51.7,77283.0
2015-11-10 13:00:00,13,74041.08333333333,76833.0,6037.580979144005,47.1,314.0,-2.3000000000000007,45.7,72389.79166666667,51.7,76668.0
2015-11-10 14:00:00,14,74043.08333333333,76548.0,6038.455409448296,47.1,314.0,-2.3000000000000007,45.7,72610.16666666667,51.7,76596.0
2015-11-10 15:00:00,15,74055.5,75854.0,6042.645965211009,47.1,314.0,-2.3000000000000007,45.7,72831.0625,51.7,76152.0
2015-11-10 16:00:00,16,74057.79166666667,75707.0,6043.3099193081625,47.1,314.0,-2.3000000000000007,45.7,73036.70833333333,51.7,75762.0
2015-11-10 17:00:00,17,74052.54166666667,77010.0,6040.687903378705,47.1,314.0,-2.3000000000000007,45.7,73212.16666666667,51.7,76884.0
2015-11-10 18:00:00,18,74047.91666666667,80921.0,6035.240522686565,47.1,314.0,-2.3000000000000007,45.7,73355.5,51.7,80810.0
2015-11-10 19:00:00,19,74028.125,81942.0,6008.949096520669,47.1,314.0,-2.3000000000000007,45.7,73483.97916666667,51.7,81467.0
2015-11-10 20:00:00,20,74013.45833333333,80683.0,5992.406433793104,47.1,314.0,-2.3000000000000007,45.7,73601.02083333333,51.7,80331.0
2015-11-10 21:00:00,21,73991.08333333333,78598.0,5975.522745310365,47.1,314.0,-2.3000000000000007,45.7,73711.54166666667,51.7,78061.0
2015-11-10 22:00:00,22,73960.08333333333,75066.0,5971.632410399935,47.1,314.0,-2.3000000000000007,45.7,73800.5,51.7,74322.0
2015-11-10 23:00:00,23,73925.04166666667,70944.0,5992.53128253102,52.0,314.0,1.1499999999999986,51.2,73865.5625,49.7,70103.0
2015-11-11 00:00:00,0,73902.125,67494.0,6019.186564374839,52.0,315.0,1.1499999999999986,51.2,73912.3125,49.7,66944.0
2015-11-11 01:00:00,1,73886.625,65235.0,6042.907871954073,52.0,315.0,1.1499999999999986,51.2,73943.02083333333,49.7,64863.0
2015-11-11 02:00:00,2,73862.5,64183.0,6084.345515159174,52.0,315.0,1.1499999999999986,51.2,73961.14583333333,49.7,63604.0
2015-11-11 03:00:00,3,73847.875,63361.0,6111.048827027635,52.0,315.0,1.1499999999999986,51.2,73968.52083333333,49.7,63010.0
2015-11-11 04:00:00,4,73835.375,63539.0,6133.318428080258,52.0,315.0,1.1499999999999986,51.2,73969.66666666667,49.7,63239.0
2015-11-11 05:00:00,5,73805.79166666667,65281.0,6177.92350072487,52.0,315.0,1.1499999999999986,51.2,73960.45833333333,49.7,64571.0
2015-11-11 06:00:00,6,73749.91666666667,70388.0,6216.125110072153,52.0,315.0,1.1499999999999986,51.2,73928.66666666667,49.7,69047.0
2015-11-11 07:00:00,7,73658.54166666667,76974.0,6182.699902563327,52.0,315.0,1.1499999999999986,51.2,73878.5625,49.7,74781.0
2015-11-11 08:00:00,8,73581.125,78647.0,6128.9197169444815,52.0,315.0,1.1499999999999986,51.2,73827.29166666667,49.7,76789.0
2015-11-11 09:00:00,9,73513.20833333333,78608.0,6079.62631846014,52.0,315.0,1.1499999999999986,51.2,73786.875,49.7,76978.0
2015-11-11 10:00:00,10,73476.91666666667,78232.0,6052.773664713035,52.0,315.0,1.1499999999999986,51.2,73767.33333333333,49.7,77361.0
2015-11-11 11:00:00,11,73473.91666666667,77820.0,6050.54489760904,52.0,315.0,1.1499999999999986,51.2,73763.35416666667,49.7,77748.0
2015-11-11 12:00:00,12,73499.83333333333,77283.0,6068.874314836905,52.0,315.0,1.1499999999999986,51.2,73773.89583333333,49.7,77905.0
2015-11-11 13:00:00,13,73551.95833333333,76668.0,6102.547440132661,52.0,315.0,1.1499999999999986,51.2,73796.52083333333,49.7,77919.0
2015-11-11 14:00:00,14,73615.5,76596.0,6143.423532173558,52.0,315.0,1.1499999999999986,51.2,73829.29166666667,49.7,78121.0
2015-11-11 15:00:00,15,73693.625,76152.0,6188.8364700703205,52.0,315.0,1.1499999999999986,51.2,73874.5625,49.7,78027.0
2015-11-11 16:00:00,16,73787.16666666667,75762.0,6238.227365740862,52.0,315.0,1.1499999999999986,51.2,73922.47916666667,49.7,78007.0
2015-11-11 17:00:00,17,73903.54166666667,76884.0,6323.97364059145,52.0,315.0,1.1499999999999986,51.2,73978.04166666667,49.7,79677.0
2015-11-11 18:00:00,18,73975.91666666667,80810.0,6415.725482829347,52.0,315.0,1.1499999999999986,51.2,74011.91666666667,49.7,82547.0
2015-11-11 19:00:00,19,74023.04166666667,81467.0,6477.002671521402,52.0,315.0,1.1499999999999986,51.2,74025.58333333333,49.7,82598.0
2015-11-11 20:00:00,20,74045.125,80331.0,6500.30632932105,52.0,315.0,1.1499999999999986,51.2,74029.29166666667,49.7,80861.0
2015-11-11 21:00:00,21,74061.08333333333,78061.0,6511.055253528727,52.0,315.0,1.1499999999999986,51.2,74026.08333333333,49.7,78444.0
2015-11-11 22:00:00,22,74085.0,74322.0,6513.109228786066,52.0,315.0,1.1499999999999986,51.2,74022.54166666667,49.7,74896.0
2015-11-11 23:00:00,23,74084.0,70103.0,6513.749003989007,45.2,315.0,0.9500000000000028,44.3,74004.52083333333,43.3,70079.0
2015-11-12 00:00:00,0,74051.25,66944.0,6553.065776049305,45.2,316.0,0.9500000000000028,44.3,73976.6875,43.3,66158.0
2015-11-12 01:00:00,1,74027.0,64863.0,6589.5212203205465,45.2,316.0,0.9500000000000028,44.3,73956.8125,43.3,64281.0
2015-11-12 02:00:00,2,73999.20833333333,63604.0,6636.630240922081,45.2,316.0,0.9500000000000028,44.3,73930.85416666667,43.3,62937.0
2015-11-12 03:00:00,3,73969.875,63010.0,6688.665209745129,45.2,316.0,0.9500000000000028,44.3,73908.875,43.3,62306.0
2015-11-12 04:00:00,4,73908.16666666667,63239.0,6797.910149877573,45.2,316.0,0.9500000000000028,44.3,73871.77083333333,43.3,61758.0
2015-11-12 05:00:00,5,73864.5,64571.0,6863.544647661749,45.2,316.0,0.9500000000000028,44.3,73835.14583333333,43.3,63523.0
2015-11-12 06:00:00,6,73845.29166666667,69047.0,6878.242441580292,45.2,316.0,0.9500000000000028,44.3,73797.60416666667,43.3,68586.0
2015-11-12 07:00:00,7,73842.0,74781.0,6877.794066225216,45.2,316.0,0.9500000000000028,44.3,73750.27083333333,43.3,74702.0
2015-11-12 08:00:00,8,73857.58333333333,76789.0,6885.181257547752,45.2,316.0,0.9500000000000028,44.3,73719.35416666667,43.3,77163.0
2015-11-12 09:00:00,9,73887.16666666667,76978.0,6900.679454049991,45.2,316.0,0.9500000000000028,44.3,73700.1875,43.3,77688.0
2015-11-12 10:00:00,10,73924.58333333333,77361.0,6922.7334317217565,45.2,316.0,0.9500000000000028,44.3,73700.75,43.3,78259.0
2015-11-12 11:00:00,11,73955.875,77748.0,6942.436455613316,45.2,316.0,0.9500000000000028,44.3,73714.89583333333,43.3,78499.0
2015-11-12 12:00:00,12,73973.79166666667,77905.0,6953.617119289647,45.2,316.0,0.9500000000000028,44.3,73736.8125,43.3,78335.0
2015-11-12 13:00:00,13,73966.41666666667,77919.0,6949.34345924161,45.2,316.0,0.9500000000000028,44.3,73759.1875,43.3,77742.0
2015-11-12 14:00:00,14,73954.54166666667,78121.0,6942.17526978833,45.2,316.0,0.9500000000000028,44.3,73785.02083333333,43.3,77836.0
2015-11-12 15:00:00,15,73931.95833333333,78027.0,6929.220801161073,45.2,316.0,0.9500000000000028,44.3,73812.79166666667,43.3,77485.0
2015-11-12 16:00:00,16,73903.375,78007.0,6913.07630391182,45.2,316.0,0.9500000000000028,44.3,73845.27083333333,43.3,77321.0
2015-11-12 17:00:00,17,73859.33333333333,79677.0,6877.972417778487,45.2,316.0,0.9500000000000028,44.3,73881.4375,43.3,78620.0
2015-11-12 18:00:00,18,73823.16666666667,82547.0,6832.434944832907,45.2,316.0,0.9500000000000028,44.3,73899.54166666667,43.3,81679.0
2015-11-12 19:00:00,19,73815.25,82598.0,6821.927582054367,45.2,316.0,0.9500000000000028,44.3,73919.14583333333,43.3,82408.0
2015-11-12 20:00:00,20,73827.08333333333,80861.0,6834.914483207902,45.2,316.0,0.9500000000000028,44.3,73936.10416666667,43.3,81145.0
2015-11-12 21:00:00,21,73860.0,78444.0,6859.972467938997,45.2,316.0,0.9500000000000028,44.3,73960.54166666667,43.3,79234.0
2015-11-12 22:00:00,22,73894.08333333333,74896.0,6867.3716630150775,45.2,316.0,0.9500000000000028,44.3,73989.54166666667,43.3,75714.0
2015-11-12 23:00:00,23,73936.91666666667,70079.0,6845.713326548723,39.1,316.0,-1.599999999999998,42.5,74010.45833333333,42.3,71107.0
2015-11-13 00:00:00,0,74005.79166666667,66158.0,6771.96475233705,39.1,317.0,-1.599999999999998,42.5,74028.52083333333,42.3,67811.0
2015-11-13 01:00:00,1,74077.16666666667,64281.0,6673.320076288189,39.1,317.0,-1.599999999999998,42.5,74052.08333333333,42.3,65994.0
2015-11-13 02:00:00,2,74147.45833333333,62937.0,6558.778001103929,39.1,317.0,-1.599999999999998,42.5,74073.33333333333,42.3,64624.0
2015-11-13 03:00:00,3,74223.625,62306.0,6424.525235801159,39.1,317.0,-1.599999999999998,42.5,74096.75,42.3,64134.0
2015-11-13 04:00:00,4,74337.25,61758.0,6215.175042133476,39.1,317.0,-1.599999999999998,42.5,74122.70833333333,42.3,64485.0
2015-11-13 05:00:00,5,74445.54166666667,63523.0,6038.694423964955,39.1,317.0,-1.599999999999998,42.5,74155.02083333333,42.3,66122.0
2015-11-13 06:00:00,6,74556.25,68586.0,5950.308689472407,39.1,317.0,-1.599999999999998,42.5,74200.77083333333,42.3,71243.0
2015-11-13 07:00:00,7,74680.45833333333,74702.0,5984.49826438775,39.1,317.0,-1.599999999999998,42.5,74261.22916666667,42.3,77683.0
2015-11-13 08:00:00,8,74781.91666666667,77163.0,6048.712402808939,39.1,317.0,-1.599999999999998,42.5,74319.75,42.3,79598.0
2015-11-13 09:00:00,9,74845.70833333333,77688.0,6088.634897186927,39.1,317.0,-1.599999999999998,42.5,74366.4375,42.3,79219.0
2015-11-13 10:00:00,10,74861.75,78259.0,6098.518018482006,39.1,317.0,-1.599999999999998,42.5,74393.16666666667,42.3,78644.0
2015-11-13 11:00:00,11,74850.95833333333,78499.0,6092.027566234759,39.1,317.0,-1.599999999999998,42.5,74403.41666666667,42.3,78240.0
2015-11-13 12:00:00,12,74803.375,78335.0,6068.044128788423,39.1,317.0,-1.599999999999998,42.5,74388.58333333333,42.3,77193.0
2015-11-13 13:00:00,13,74745.75,77742.0,6045.448976386916,39.1,317.0,-1.599999999999998,42.5,74356.08333333333,42.3,76359.0
2015-11-13 14:00:00,14,74663.29166666667,77836.0,6014.885422879896,39.1,317.0,-1.599999999999998,42.5,74308.91666666667,42.3,75857.0
2015-11-13 15:00:00,15,74559.625,77485.0,5985.50740148834,39.1,317.0,-1.599999999999998,42.5,74245.79166666667,42.3,74997.0
2015-11-13 16:00:00,16,74435.20833333333,77321.0,5956.577037040597,39.1,317.0,-1.599999999999998,42.5,74169.29166666667,42.3,74335.0
2015-11-13 17:00:00,17,74313.58333333333,78620.0,5896.916489125583,39.1,317.0,-1.599999999999998,42.5,74086.45833333333,42.3,75701.0
2015-11-13 18:00:00,18,74222.0,81679.0,5793.718059806921,39.1,317.0,-1.599999999999998,42.5,74022.58333333333,42.3,79481.0
2015-11-13 19:00:00,19,74109.25,82408.0,5652.085373136947,39.1,317.0,-1.599999999999998,42.5,73962.25,42.3,79702.0
2015-11-13 20:00:00,20,73995.58333333333,81145.0,5530.565022764476,39.1,317.0,-1.599999999999998,42.5,73911.33333333333,42.3,78417.0
2015-11-13 21:00:00,21,73898.04166666667,79234.0,5454.276770127855,39.1,317.0,-1.599999999999998,42.5,73879.02083333333,42.3,76893.0
2015-11-13 22:00:00,22,73847.33333333333,75714.0,5442.303865306522,39.1,317.0,-1.599999999999998,42.5,73870.70833333333,42.3,74497.0
2015-11-13 23:00:00,23,73852.41666666667,71107.0,5439.689344684873,49.5,317.0,-2.3000000000000007,52.5,73894.66666666667,54.1,71229.0
2015-11-14 00:00:00,0,73876.91666666667,67811.0,5412.552623837347,49.5,318.0,-2.3000000000000007,52.5,73941.35416666667,54.1,68399.0
2015-11-14 01:00:00,1,73893.83333333333,65994.0,5387.419868600474,49.5,318.0,-2.3000000000000007,52.5,73985.5,54.1,66400.0
