,load,temp1,temp2,temp3,weekday,season,dayofy
2019-11-02 11:00:00,76551,40.4,38.5,39.6,6,3,306
2019-11-02 12:00:00,74865,40.4,38.5,39.6,6,3,306
2019-11-02 13:00:00,73334,40.4,38.5,39.6,6,3,306
2019-11-02 14:00:00,72096,40.4,38.5,39.6,6,3,306
2019-11-02 15:00:00,71256,40.4,38.5,39.6,6,3,306
2019-11-02 16:00:00,70703,40.4,38.5,39.6,6,3,306
2019-11-02 17:00:00,70623,40.4,38.5,39.6,6,3,306
2019-11-02 18:00:00,72003,40.4,38.5,39.6,6,3,306
2019-11-02 19:00:00,74551,40.4,38.5,39.6,6,3,306
2019-11-02 20:00:00,75292,40.4,38.5,39.6,6,3,306
2019-11-02 21:00:00,74362,40.4,38.5,39.6,6,3,306
2019-11-02 22:00:00,72743,40.4,38.5,39.6,6,3,306
2019-11-02 23:00:00,70979,40.4,38.5,39.6,6,3,306
2019-11-03 00:00:00,68699,48.6,47.2,48.3,7,3,307
2019-11-03 01:00:00,67662,48.6,47.2,48.3,7,3,307
2019-11-03 02:00:00,66895,48.6,47.2,48.3,7,3,307
2019-11-03 03:00:00,66405,48.6,47.2,48.3,7,3,307
2019-11-03 04:00:00,66333,48.6,47.2,48.3,7,3,307
2019-11-03 05:00:00,66965,48.6,47.2,48.3,7,3,307
2019-11-03 06:00:00,67852,48.6,47.2,48.3,7,3,307
2019-11-03 07:00:00,69601,48.6,47.2,48.3,7,3,307
2019-11-03 08:00:00,71839,48.6,47.2,48.3,7,3,307
2019-11-03 09:00:00,74095,48.6,47.2,48.3,7,3,307
2019-11-03 10:00:00,74488,48.6,47.2,48.3,7,3,307
2019-11-03 11:00:00,73027,48.6,47.2,48.3,7,3,307
2019-11-03 12:00:00,71459,48.6,47.2,48.3,7,3,307
2019-11-03 13:00:00,70023,48.6,47.2,48.3,7,3,307
2019-11-03 14:00:00,68929,48.6,47.2,48.3,7,3,307
2019-11-03 15:00:00,68516,48.6,47.2,48.3,7,3,307
2019-11-03 16:00:00,67978,48.6,47.2,48.3,7,3,307
2019-11-03 17:00:00,68736,48.6,47.2,48.3,7,3,307
2019-11-03 18:00:00,71164,48.6,47.2,48.3,7,3,307
2019-11-03 19:00:00,75013,48.6,47.2,48.3,7,3,307
2019-11-03 20:00:00,75749,48.6,47.2,48.3,7,3,307
2019-11-03 21:00:00,74992,48.6,47.2,48.3,7,3,307
2019-11-03 22:00:00,73244,48.6,47.2,48.3,7,3,307
2019-11-03 23:00:00,70578,48.6,47.2,48.3,7,3,307
2019-11-04 00:00:00,66575,39.1,42.4,45.9,1,3,308
2019-11-04 01:00:00,65502,39.1,42.4,45.9,1,3,308
2019-11-04 02:00:00,64958,39.1,42.4,45.9,1,3,308
2019-11-04 03:00:00,65004,39.1,42.4,45.9,1,3,308
2019-11-04 04:00:00,65954,39.1,42.4,45.9,1,3,308
2019-11-04 05:00:00,67755,39.1,42.4,45.9,1,3,308
2019-11-04 06:00:00,73176,39.1,42.4,45.9,1,3,308
2019-11-04 07:00:00,79335,39.1,42.4,45.9,1,3,308
2019-11-04 08:00:00,81193,39.1,42.4,45.9,1,3,308
2019-11-04 09:00:00,80737,39.1,42.4,45.9,1,3,308
2019-11-04 10:00:00,79521,39.1,42.4,45.9,1,3,308
2019-11-04 11:00:00,78507,39.1,42.4,45.9,1,3,308
2019-11-04 12:00:00,77942,39.1,42.4,45.9,1,3,308
2019-11-04 13:00:00,77244,39.1,42.4,45.9,1,3,308
2019-11-04 14:00:00,76910,39.1,42.4,45.9,1,3,308
2019-11-04 15:00:00,76250,39.1,42.4,45.9,1,3,308
2019-11-04 16:00:00,75993,39.1,42.4,45.9,1,3,308
2019-11-04 17:00:00,77490,39.1,42.4,45.9,1,3,308
2019-11-04 18:00:00,80604,39.1,42.4,45.9,1,3,308
2019-11-04 19:00:00,81254,39.1,42.4,45.9,1,3,308
2019-11-04 20:00:00,79811,39.1,42.4,45.9,1,3,308
2019-11-04 21:00:00,78116,39.1,42.4,45.9,1,3,308
2019-11-04 22:00:00,74587,39.1,42.4,45.9,1,3,308
2019-11-04 23:00:00,71168,40.9,32.1,41.5,1,3,308
2019-11-05 00:00:00,68531,40.9,32.1,41.5,2,3,309
2019-11-05 01:00:00,66579,40.9,32.1,41.5,2,3,309
2019-11-05 02:00:00,65877,40.9,32.1,41.5,2,3,309
2019-11-05 03:00:00,65514,40.9,32.1,41.5,2,3,309
2019-11-05 04:00:00,66144,40.9,32.1,41.5,2,3,309
2019-11-05 05:00:00,67843,40.9,32.1,41.5,2,3,309
2019-11-05 06:00:00,72577,40.9,32.1,41.5,2,3,309
2019-11-05 07:00:00,78330,40.9,32.1,41.5,2,3,309
2019-11-05 08:00:00,80129,40.9,32.1,41.5,2,3,309
2019-11-05 09:00:00,79542,40.9,32.1,41.5,2,3,309
2019-11-05 10:00:00,78897,40.9,32.1,41.5,2,3,309
2019-11-05 11:00:00,78454,40.9,32.1,41.5,2,3,309
2019-11-05 12:00:00,77563,40.9,32.1,41.5,2,3,309
2019-11-05 13:00:00,77317,40.9,32.1,41.5,2,3,309
2019-11-05 14:00:00,77228,40.9,32.1,41.5,2,3,309
2019-11-05 15:00:00,76787,40.9,32.1,41.5,2,3,309
2019-11-05 16:00:00,77090,40.9,32.1,41.5,2,3,309
2019-11-05 17:00:00,78783,40.9,32.1,41.5,2,3,309
2019-11-05 18:00:00,82056,40.9,32.1,41.5,2,3,309
2019-11-05 19:00:00,82887,40.9,32.1,41.5,2,3,309
2019-11-05 20:00:00,81918,40.9,32.1,41.5,2,3,309
2019-11-05 21:00:00,79963,40.9,32.1,41.5,2,3,309
2019-11-05 22:00:00,76766,40.9,32.1,41.5,2,3,309
2019-11-05 23:00:00,73448,30.2,32.5,40.5,2,3,309
2019-11-06 00:00:00,70486,30.2,32.5,40.5,3,3,310
2019-11-06 01:00:00,69074,30.2,32.5,40.5,3,3,310
2019-11-06 02:00:00,67964,30.2,32.5,40.5,3,3,310
2019-11-06 03:00:00,67605,30.2,32.5,40.5,3,3,310
2019-11-06 04:00:00,67778,30.2,32.5,40.5,3,3,310
2019-11-06 05:00:00,69552,30.2,32.5,40.5,3,3,310
2019-11-06 06:00:00,74170,30.2,32.5,40.5,3,3,310
2019-11-06 07:00:00,79860,30.2,32.5,40.5,3,3,310
2019-11-06 08:00:00,81485,30.2,32.5,40.5,3,3,310
2019-11-06 09:00:00,81127,30.2,32.5,40.5,3,3,310
2019-11-06 10:00:00,80871,30.2,32.5,40.5,3,3,310
2019-11-06 11:00:00,80418,30.2,32.5,40.5,3,3,310
2019-11-06 12:00:00,80216,30.2,32.5,40.5,3,3,310
2019-11-06 13:00:00,79797,30.2,32.5,40.5,3,3,310
2019-11-06 14:00:00,79913,30.2,32.5,40.5,3,3,310
2019-11-06 15:00:00,79938,30.2,32.5,40.5,3,3,310
2019-11-06 16:00:00,80002,30.2,32.5,40.5,3,3,310
2019-11-06 17:00:00,81409,30.2,32.5,40.5,3,3,310
2019-11-06 18:00:00,83696,30.2,32.5,40.5,3,3,310
2019-11-06 19:00:00,83775,30.2,32.5,40.5,3,3,310
2019-11-06 20:00:00,82475,30.2,32.5,40.5,3,3,310
2019-11-06 21:00:00,80180,30.2,32.5,40.5,3,3,310
2019-11-06 22:00:00,77201,30.2,32.5,40.5,3,3,310
2019-11-06 23:00:00,73210,24.6,27.7,26.2,3,3,310
2019-11-07 00:00:00,70397,24.6,27.7,26.2,4,3,311
2019-11-07 01:00:00,68579,24.6,27.7,26.2,4,3,311
2019-11-07 02:00:00,67722,24.6,27.7,26.2,4,3,311
2019-11-07 03:00:00,67486,24.6,27.7,26.2,4,3,311
2019-11-07 04:00:00,67641,24.6,27.7,26.2,4,3,311
2019-11-07 05:00:00,69795,24.6,27.7,26.2,4,3,311
2019-11-07 06:00:00,74556,24.6,27.7,26.2,4,3,311
2019-11-07 07:00:00,80376,24.6,27.7,26.2,4,3,311
2019-11-07 08:00:00,82661,24.6,27.7,26.2,4,3,311
2019-11-07 09:00:00,83339,24.6,27.7,26.2,4,3,311
2019-11-07 10:00:00,83663,24.6,27.7,26.2,4,3,311
2019-11-07 11:00:00,83753,24.6,27.7,26.2,4,3,311
2019-11-07 12:00:00,83790,24.6,27.7,26.2,4,3,311
2019-11-07 13:00:00,83239,24.6,27.7,26.2,4,3,311
2019-11-07 14:00:00,83085,24.6,27.7,26.2,4,3,311
2019-11-07 15:00:00,82511,24.6,27.7,26.2,4,3,311
2019-11-07 16:00:00,82288,24.6,27.7,26.2,4,3,311
2019-11-07 17:00:00,84225,24.6,27.7,26.2,4,3,311
2019-11-07 18:00:00,87851,24.6,27.7,26.2,4,3,311
2019-11-07 19:00:00,88563,24.6,27.7,26.2,4,3,311
2019-11-07 20:00:00,87580,24.6,27.7,26.2,4,3,311
2019-11-07 21:00:00,85854,24.6,27.7,26.2,4,3,311
2019-11-07 22:00:00,82947,24.6,27.7,26.2,4,3,311
2019-11-07 23:00:00,79678,34.8,32.4,33.3,4,3,311
2019-11-08 00:00:00,76784,34.8,32.4,33.3,5,3,312
2019-11-08 01:00:00,75161,34.8,32.4,33.3,5,3,312
2019-11-08 02:00:00,74512,34.8,32.4,33.3,5,3,312
2019-11-08 03:00:00,74224,34.8,32.4,33.3,5,3,312
2019-11-08 04:00:00,74967,34.8,32.4,33.3,5,3,312
2019-11-08 05:00:00,76401,34.8,32.4,33.3,5,3,312
2019-11-08 06:00:00,81148,34.8,32.4,33.3,5,3,312
2019-11-08 07:00:00,86752,34.8,32.4,33.3,5,3,312
2019-11-08 08:00:00,88327,34.8,32.4,33.3,5,3,312
2019-11-08 09:00:00,87707,34.8,32.4,33.3,5,3,312
2019-11-08 10:00:00,86803,34.8,32.4,33.3,5,3,312
2019-11-08 11:00:00,85562,34.8,32.4,33.3,5,3,312
2019-11-08 12:00:00,84324,34.8,32.4,33.3,5,3,312
2019-11-08 13:00:00,82899,34.8,32.4,33.3,5,3,312
2019-11-08 14:00:00,82253,34.8,32.4,33.3,5,3,312
2019-11-08 15:00:00,81384,34.8,32.4,33.3,5,3,312
2019-11-08 16:00:00,81364,34.8,32.4,33.3,5,3,312
2019-11-08 17:00:00,83325,34.8,32.4,33.3,5,3,312
2019-11-08 18:00:00,86770,34.8,32.4,33.3,5,3,312
2019-11-08 19:00:00,86877,34.8,32.4,33.3,5,3,312
2019-11-08 20:00:00,86142,34.8,32.4,33.3,5,3,312
2019-11-08 21:00:00,84843,34.8,32.4,33.3,5,3,312
2019-11-08 22:00:00,82375,34.8,32.4,33.3,5,3,312
2019-11-08 23:00:00,79263,42.1,39.9,46.6,5,3,312
2019-11-09 00:00:00,76518,42.1,39.9,46.6,6,3,313
2019-11-09 01:00:00,75042,42.1,39.9,46.6,6,3,313
2019-11-09 02:00:00,74196,42.1,39.9,46.6,6,3,313
2019-11-09 03:00:00,73292,42.1,39.9,46.6,6,3,313
2019-11-09 04:00:00,73186,42.1,39.9,46.6,6,3,313
2019-11-09 05:00:00,73691,42.1,39.9,46.6,6,3,313
2019-11-09 06:00:00,75542,42.1,39.9,46.6,6,3,313
2019-11-09 07:00:00,78003,42.1,39.9,46.6,6,3,313
2019-11-09 08:00:00,79797,42.1,39.9,46.6,6,3,313
2019-11-09 09:00:00,80536,42.1,39.9,46.6,6,3,313
2019-11-09 10:00:00,79418,42.1,39.9,46.6,6,3,313
2019-11-09 11:00:00,77507,42.1,39.9,46.6,6,3,313
2019-11-09 12:00:00,75547,42.1,39.9,46.6,6,3,313
2019-11-09 13:00:00,73888,42.1,39.9,46.6,6,3,313
2019-11-09 14:00:00,72669,42.1,39.9,46.6,6,3,313
2019-11-09 15:00:00,71717,42.1,39.9,46.6,6,3,313
2019-11-09 16:00:00,71283,42.1,39.9,46.6,6,3,313
2019-11-09 17:00:00,72965,42.1,39.9,46.6,6,3,313
2019-11-09 18:00:00,76352,42.1,39.9,46.6,6,3,313
2019-11-09 19:00:00,76800,42.1,39.9,46.6,6,3,313
2019-11-09 20:00:00,76334,42.1,39.9,46.6,6,3,313
2019-11-09 21:00:00,75062,42.1,39.9,46.6,6,3,313
2019-11-09 22:00:00,72982,42.1,39.9,46.6,6,3,313
2019-11-09 23:00:00,71115,30.5,30.8,42.4,6,3,313
2019-11-10 00:00:00,68904,30.5,30.8,42.4,7,3,314
2019-11-10 01:00:00,67063,30.5,30.8,42.4,7,3,314
2019-11-10 02:00:00,66342,30.5,30.8,42.4,7,3,314
2019-11-10 03:00:00,65963,30.5,30.8,42.4,7,3,314
2019-11-10 04:00:00,66151,30.5,30.8,42.4,7,3,314
2019-11-10 05:00:00,66929,30.5,30.8,42.4,7,3,314
2019-11-10 06:00:00,68410,30.5,30.8,42.4,7,3,314
2019-11-10 07:00:00,70141,30.5,30.8,42.4,7,3,314
2019-11-10 08:00:00,72161,30.5,30.8,42.4,7,3,314
2019-11-10 09:00:00,73047,30.5,30.8,42.4,7,3,314
2019-11-10 10:00:00,72586,30.5,30.8,42.4,7,3,314
2019-11-10 11:00:00,71764,30.5,30.8,42.4,7,3,314
2019-11-10 12:00:00,71580,30.5,30.8,42.4,7,3,314
2019-11-10 13:00:00,71201,30.5,30.8,42.4,7,3,314
2019-11-10 14:00:00,70831,30.5,30.8,42.4,7,3,314
2019-11-10 15:00:00,70752,30.5,30.8,42.4,7,3,314
2019-11-10 16:00:00,71080,30.5,30.8,42.4,7,3,314
2019-11-10 17:00:00,73012,30.5,30.8,42.4,7,3,314
2019-11-10 18:00:00,76485,30.5,30.8,42.4,7,3,314
2019-11-10 19:00:00,76817,30.5,30.8,42.4,7,3,314
2019-11-10 20:00:00,76242,30.5,30.8,42.4,7,3,314
2019-11-10 21:00:00,74563,30.5,30.8,42.4,7,3,314
2019-11-10 22:00:00,72897,30.5,30.8,42.4,7,3,314
2019-11-10 23:00:00,69893,14.9,19.2,17.5,7,3,314
2019-11-11 00:00:00,67461,14.9,19.2,17.5,1,3,315
2019-11-11 01:00:00,66062,14.9,19.2,17.5,1,3,315
2019-11-11 02:00:00,65746,14.9,19.2,17.5,1,3,315
2019-11-11 03:00:00,65518,14.9,19.2,17.5,1,3,315
2019-11-11 04:00:00,65990,14.9,19.2,17.5,1,3,315
2019-11-11 05:00:00,68661,14.9,19.2,17.5,1,3,315
2019-11-11 06:00:00,73513,14.9,19.2,17.5,1,3,315
2019-11-11 07:00:00,79446,14.9,19.2,17.5,1,3,315
2019-11-11 08:00:00,82178,14.9,19.2,17.5,1,3,315
2019-11-11 09:00:00,83000,14.9,19.2,17.5,1,3,315
2019-11-11 10:00:00,83683,14.9,19.2,17.5,1,3,315
2019-11-11 11:00:00,84312,14.9,19.2,17.5,1,3,315
2019-11-11 12:00:00,84678,14.9,19.2,17.5,1,3,315
2019-11-11 13:00:00,84751,14.9,19.2,17.5,1,3,315
2019-11-11 14:00:00,85283,14.9,19.2,17.5,1,3,315
2019-11-11 15:00:00,85552,14.9,19.2,17.5,1,3,315
2019-11-11 16:00:00,86143,14.9,19.2,17.5,1,3,315
2019-11-11 17:00:00,88501,14.9,19.2,17.5,1,3,315
2019-11-11 18:00:00,91998,14.9,19.2,17.5,1,3,315
2019-11-11 19:00:00,92104,14.9,19.2,17.5,1,3,315
2019-11-11 20:00:00,91056,14.9,19.2,17.5,1,3,315
2019-11-11 21:00:00,89278,14.9,19.2,17.5,1,3,315
2019-11-11 22:00:00,86343,14.9,19.2,17.5,1,3,315
2019-11-11 23:00:00,83995,17.3,14.2,16.0,1,3,315
2019-11-12 00:00:00,81845,17.3,14.2,16.0,2,3,316
2019-11-12 01:00:00,80343,17.3,14.2,16.0,2,3,316
2019-11-12 02:00:00,79795,17.3,14.2,16.0,2,3,316
2019-11-12 03:00:00,80063,17.3,14.2,16.0,2,3,316
2019-11-12 04:00:00,80604,17.3,14.2,16.0,2,3,316
2019-11-12 05:00:00,83116,17.3,14.2,16.0,2,3,316
2019-11-12 06:00:00,88521,17.3,14.2,16.0,2,3,316
2019-11-12 07:00:00,94547,17.3,14.2,16.0,2,3,316
2019-11-12 08:00:00,96701,17.3,14.2,16.0,2,3,316
2019-11-12 09:00:00,96662,17.3,14.2,16.0,2,3,316
2019-11-12 10:00:00,95819,17.3,14.2,16.0,2,3,316
2019-11-12 11:00:00,94829,17.3,14.2,16.0,2,3,316
2019-11-12 12:00:00,93304,17.3,14.2,16.0,2,3,316
2019-11-12 13:00:00,91966,17.3,14.2,16.0,2,3,316
2019-11-12 14:00:00,91017,17.3,14.2,16.0,2,3,316
2019-11-12 15:00:00,90495,17.3,14.2,16.0,2,3,316
2019-11-12 16:00:00,91185,17.3,14.2,16.0,2,3,316
2019-11-12 17:00:00,94421,17.3,14.2,16.0,2,3,316
2019-11-12 18:00:00,99092,17.3,14.2,16.0,2,3,316
2019-11-12 19:00:00,100405,17.3,14.2,16.0,2,3,316
2019-11-12 20:00:00,100045,17.3,14.2,16.0,2,3,316
2019-11-12 21:00:00,98548,17.3,14.2,16.0,2,3,316
2019-11-12 22:00:00,95677,17.3,14.2,16.0,2,3,316
2019-11-12 23:00:00,92469,28.4,26.7,31.4,2,3,316
2019-11-13 00:00:00,89911,28.4,26.7,31.4,3,3,317
2019-11-13 01:00:00,88570,28.4,26.7,31.4,3,3,317
2019-11-13 02:00:00,87439,28.4,26.7,31.4,3,3,317
2019-11-13 03:00:00,87309,28.4,26.7,31.4,3,3,317
2019-11-13 04:00:00,87951,28.4,26.7,31.4,3,3,317
2019-11-13 05:00:00,90217,28.4,26.7,31.4,3,3,317
2019-11-13 06:00:00,95061,28.4,26.7,31.4,3,3,317
2019-11-13 07:00:00,100613,28.4,26.7,31.4,3,3,317
2019-11-13 08:00:00,101411,28.4,26.7,31.4,3,3,317
2019-11-13 09:00:00,99506,28.4,26.7,31.4,3,3,317
2019-11-13 10:00:00,97665,28.4,26.7,31.4,3,3,317
2019-11-13 11:00:00,95466,28.4,26.7,31.4,3,3,317
2019-11-13 12:00:00,93029,28.4,26.7,31.4,3,3,317
2019-11-13 13:00:00,90785,28.4,26.7,31.4,3,3,317
2019-11-13 14:00:00,89723,28.4,26.7,31.4,3,3,317
2019-11-13 15:00:00,88822,28.4,26.7,31.4,3,3,317
2019-11-13 16:00:00,88735,28.4,26.7,31.4,3,3,317
2019-11-13 17:00:00,91106,28.4,26.7,31.4,3,3,317
2019-11-13 18:00:00,94957,28.4,26.7,31.4,3,3,317
2019-11-13 19:00:00,95545,28.4,26.7,31.4,3,3,317
2019-11-13 20:00:00,94148,28.4,26.7,31.4,3,3,317
2019-11-13 21:00:00,91993,28.4,26.7,31.4,3,3,317
2019-11-13 22:00:00,88873,28.4,26.7,31.4,3,3,317
2019-11-13 23:00:00,84763,28.5,31.9,32.8,3,3,317
2019-11-14 00:00:00,81595,28.5,31.9,32.8,4,3,318
2019-11-14 01:00:00,79642,28.5,31.9,32.8,4,3,318
2019-11-14 02:00:00,78618,28.5,31.9,32.8,4,3,318
2019-11-14 03:00:00,78140,28.5,31.9,32.8,4,3,318
2019-11-14 04:00:00,78306,28.5,31.9,32.8,4,3,318
2019-11-14 05:00:00,79864,28.5,31.9,32.8,4,3,318
2019-11-14 06:00:00,84449,28.5,31.9,32.8,4,3,318
2019-11-14 07:00:00,89928,28.5,31.9,32.8,4,3,318
2019-11-14 08:00:00,91468,28.5,31.9,32.8,4,3,318
2019-11-14 09:00:00,90717,28.5,31.9,32.8,4,3,318
2019-11-14 10:00:00,89578,28.5,31.9,32.8,4,3,318
2019-11-14 11:00:00,88224,28.5,31.9,32.8,4,3,318
2019-11-14 12:00:00,86655,28.5,31.9,32.8,4,3,318
2019-11-14 13:00:00,85276,28.5,31.9,32.8,4,3,318
2019-11-14 14:00:00,84595,28.5,31.9,32.8,4,3,318
2019-11-14 15:00:00,84003,28.5,31.9,32.8,4,3,318
2019-11-14 16:00:00,84136,28.5,31.9,32.8,4,3,318
2019-11-14 17:00:00,86797,28.5,31.9,32.8,4,3,318
2019-11-14 18:00:00,90600,28.5,31.9,32.8,4,3,318
2019-11-14 19:00:00,91202,28.5,31.9,32.8,4,3,318
2019-11-14 20:00:00,90522,28.5,31.9,32.8,4,3,318
2019-11-14 21:00:00,89007,28.5,31.9,32.8,4,3,318
2019-11-14 22:00:00,85926,28.5,31.9,32.8,4,3,318
2019-11-14 23:00:00,82586,34.7,26.7,36.5,4,3,318
2019-11-15 00:00:00,80063,34.7,26.7,36.5,5,3,319
2019-11-15 01:00:00,78421,34.7,26.7,36.5,5,3,319
2019-11-15 02:00:00,77704,34.7,26.7,36.5,5,3,319
2019-11-15 03:00:00,77666,34.7,26.7,36.5,5,3,319
2019-11-15 04:00:00,78164,34.7,26.7,36.5,5,3,319
2019-11-15 05:00:00,80125,34.7,26.7,36.5,5,3,319
2019-11-15 06:00:00,84919,34.7,26.7,36.5,5,3,319
2019-11-15 07:00:00,90896,34.7,26.7,36.5,5,3,319
2019-11-15 08:00:00,92357,34.7,26.7,36.5,5,3,319
2019-11-15 09:00:00,90656,34.7,26.7,36.5,5,3,319
2019-11-15 10:00:00,88216,34.7,26.7,36.5,5,3,319
2019-11-15 11:00:00,86039,34.7,26.7,36.5,5,3,319
2019-11-15 12:00:00,83731,34.7,26.7,36.5,5,3,319
2019-11-15 13:00:00,81753,34.7,26.7,36.5,5,3,319
2019-11-15 14:00:00,80412,34.7,26.7,36.5,5,3,319
2019-11-15 15:00:00,79079,34.7,26.7,36.5,5,3,319
2019-11-15 16:00:00,78860,34.7,26.7,36.5,5,3,319
2019-11-15 17:00:00,81142,34.7,26.7,36.5,5,3,319
2019-11-15 18:00:00,84923,34.7,26.7,36.5,5,3,319
2019-11-15 19:00:00,85789,34.7,26.7,36.5,5,3,319
2019-11-15 20:00:00,85134,34.7,26.7,36.5,5,3,319
2019-11-15 21:00:00,84191,34.7,26.7,36.5,5,3,319
2019-11-15 22:00:00,82256,34.7,26.7,36.5,5,3,319
2019-11-15 23:00:00,80097,34.2,27.1,34.5,5,3,319
2019-11-16 00:00:00,77417,34.2,27.1,34.5,6,3,320
2019-11-16 01:00:00,75776,34.2,27.1,34.5,6,3,320
2019-11-16 02:00:00,74965,34.2,27.1,34.5,6,3,320
2019-11-16 03:00:00,74908,34.2,27.1,34.5,6,3,320
2019-11-16 04:00:00,75339,34.2,27.1,34.5,6,3,320
2019-11-16 05:00:00,76388,34.2,27.1,34.5,6,3,320
2019-11-16 06:00:00,78488,34.2,27.1,34.5,6,3,320
2019-11-16 07:00:00,81359,34.2,27.1,34.5,6,3,320
2019-11-16 08:00:00,83473,34.2,27.1,34.5,6,3,320
2019-11-16 09:00:00,84007,34.2,27.1,34.5,6,3,320
2019-11-16 10:00:00,82609,34.2,27.1,34.5,6,3,320
2019-11-16 11:00:00,80483,34.2,27.1,34.5,6,3,320
2019-11-16 12:00:00,78072,34.2,27.1,34.5,6,3,320
2019-11-16 13:00:00,76081,34.2,27.1,34.5,6,3,320
2019-11-16 14:00:00,74531,34.2,27.1,34.5,6,3,320
2019-11-16 15:00:00,73846,34.2,27.1,34.5,6,3,320
2019-11-16 16:00:00,73952,34.2,27.1,34.5,6,3,320
2019-11-16 17:00:00,76296,34.2,27.1,34.5,6,3,320
2019-11-16 18:00:00,80148,34.2,27.1,34.5,6,3,320
2019-11-16 19:00:00,80591,34.2,27.1,34.5,6,3,320
2019-11-16 20:00:00,80395,34.2,27.1,34.5,6,3,320
2019-11-16 21:00:00,79369,34.2,27.1,34.5,6,3,320
2019-11-16 22:00:00,77814,34.2,27.1,34.5,6,3,320
2019-11-16 23:00:00,75909,37.9,38.5,36.8,6,3,320
2019-11-17 00:00:00,73633,37.9,38.5,36.8,7,3,321
2019-11-17 01:00:00,72723,37.9,38.5,36.8,7,3,321
2019-11-17 02:00:00,72068,37.9,38.5,36.8,7,3,321
2019-11-17 03:00:00,71828,37.9,38.5,36.8,7,3,321
2019-11-17 04:00:00,71809,37.9,38.5,36.8,7,3,321
2019-11-17 05:00:00,72638,37.9,38.5,36.8,7,3,321
2019-11-17 06:00:00,74100,37.9,38.5,36.8,7,3,321
2019-11-17 07:00:00,76260,37.9,38.5,36.8,7,3,321
2019-11-17 08:00:00,78115,37.9,38.5,36.8,7,3,321
2019-11-17 09:00:00,78944,37.9,38.5,36.8,7,3,321
2019-11-17 10:00:00,78253,37.9,38.5,36.8,7,3,321
2019-11-17 11:00:00,76668,37.9,38.5,36.8,7,3,321
2019-11-17 12:00:00,75303,37.9,38.5,36.8,7,3,321
2019-11-17 13:00:00,74736,37.9,38.5,36.8,7,3,321
2019-11-17 14:00:00,74285,37.9,38.5,36.8,7,3,321
2019-11-17 15:00:00,74062,37.9,38.5,36.8,7,3,321
2019-11-17 16:00:00,74186,37.9,38.5,36.8,7,3,321
2019-11-17 17:00:00,76613,37.9,38.5,36.8,7,3,321
2019-11-17 18:00:00,80023,37.9,38.5,36.8,7,3,321
2019-11-17 19:00:00,80657,37.9,38.5,36.8,7,3,321
2019-11-17 20:00:00,80021,37.9,38.5,36.8,7,3,321
2019-11-17 21:00:00,78290,37.9,38.5,36.8,7,3,321
2019-11-17 22:00:00,75716,37.9,38.5,36.8,7,3,321
2019-11-17 23:00:00,73322,38.3,33.9,38.4,7,3,321
2019-11-18 00:00:00,70970,38.3,33.9,38.4,1,3,322
2019-11-18 01:00:00,69859,38.3,33.9,38.4,1,3,322
2019-11-18 02:00:00,69235,38.3,33.9,38.4,1,3,322
2019-11-18 03:00:00,69390,38.3,33.9,38.4,1,3,322
2019-11-18 04:00:00,69949,38.3,33.9,38.4,1,3,322
2019-11-18 05:00:00,72509,38.3,33.9,38.4,1,3,322
2019-11-18 06:00:00,78215,38.3,33.9,38.4,1,3,322
2019-11-18 07:00:00,84663,38.3,33.9,38.4,1,3,322
2019-11-18 08:00:00,86987,38.3,33.9,38.4,1,3,322
2019-11-18 09:00:00,85997,38.3,33.9,38.4,1,3,322
2019-11-18 10:00:00,84828,38.3,33.9,38.4,1,3,322
2019-11-18 11:00:00,83493,38.3,33.9,38.4,1,3,322
2019-11-18 12:00:00,82255,38.3,33.9,38.4,1,3,322
2019-11-18 13:00:00,81223,38.3,33.9,38.4,1,3,322
2019-11-18 14:00:00,80790,38.3,33.9,38.4,1,3,322
2019-11-18 15:00:00,79951,38.3,33.9,38.4,1,3,322
2019-11-18 16:00:00,80034,38.3,33.9,38.4,1,3,322
2019-11-18 17:00:00,81907,38.3,33.9,38.4,1,3,322
2019-11-18 18:00:00,84660,38.3,33.9,38.4,1,3,322
2019-11-18 19:00:00,85004,38.3,33.9,38.4,1,3,322
2019-11-18 20:00:00,83888,38.3,33.9,38.4,1,3,322
2019-11-18 21:00:00,81995,38.3,33.9,38.4,1,3,322
2019-11-18 22:00:00,79018,38.3,33.9,38.4,1,3,322
2019-11-18 23:00:00,75568,42.5,40.0,42.3,1,3,322
2019-11-19 00:00:00,72439,42.5,40.0,42.3,2,3,323
2019-11-19 01:00:00,70399,42.5,40.0,42.3,2,3,323
2019-11-19 02:00:00,69600,42.5,40.0,42.3,2,3,323
2019-11-19 03:00:00,69306,42.5,40.0,42.3,2,3,323
2019-11-19 04:00:00,69887,42.5,40.0,42.3,2,3,323
2019-11-19 05:00:00,71926,42.5,40.0,42.3,2,3,323
2019-11-19 06:00:00,77039,42.5,40.0,42.3,2,3,323
2019-11-19 07:00:00,83372,42.5,40.0,42.3,2,3,323
2019-11-19 08:00:00,85136,42.5,40.0,42.3,2,3,323
2019-11-19 09:00:00,83840,42.5,40.0,42.3,2,3,323
2019-11-19 10:00:00,82792,42.5,40.0,42.3,2,3,323
2019-11-19 11:00:00,81505,42.5,40.0,42.3,2,3,323
2019-11-19 12:00:00,80502,42.5,40.0,42.3,2,3,323
2019-11-19 13:00:00,79607,42.5,40.0,42.3,2,3,323
